ModulationOrder,SNR,PilotLength,PilotSpacing,SymbolRate,PhaseNoise,BER,CBER
4,10,8,128,10000000000,30,0.239879715,0.000944094
4,10,8,128,30000000000,0,0.000944094,0.001148897
4,10,8,128,30000000000,5,0.000949089,0.001108935
4,10,8,128,30000000000,10,0.001323729,0.001014027
4,10,8,128,30000000000,15,0.001898178,0.001004036
4,10,8,128,30000000000,20,0.021219629,0.00110394
4,10,8,128,30000000000,25,0.012038443,0.000974065
4,10,8,128,30000000000,30,0.129940257,0.000929108
4,10,8,256,1000000,0,0.001528533,0.002107976
4,10,8,256,1000000,5,0.003616528,0.007253037
4,10,8,256,1000000,10,0.019636149,0.035131274
4,10,8,256,1000000,15,0.088914642,0.127737372
4,10,8,256,1000000,20,0.218794957,0.279296875
4,10,8,256,1000000,25,0.395540281,0.455602621
4,10,8,256,1000000,30,0.495464354,0.494645141
4,10,8,256,10000000,0,0.0013537,0.0013537
4,10,8,256,10000000,5,0.003536605,0.002512588
4,10,8,256,10000000,10,0.017213475,0.009560822
4,10,8,256,10000000,15,0.090652973,0.052804308
4,10,8,256,10000000,20,0.219664122,0.145130675
4,10,8,256,10000000,25,0.387268223,0.326331722
4,10,8,256,10000000,30,0.497392503,0.456911365
4,10,8,256,30000000,0,0.001658408,0.001128916
4,10,8,256,30000000,5,0.003861293,0.001478581
4,10,8,256,30000000,10,0.01819753,0.003396739
4,10,8,256,30000000,15,0.086097347,0.014326247
4,10,8,256,30000000,20,0.22315577,0.071935941
4,10,8,256,30000000,25,0.406040201,0.196796076
4,10,8,256,30000000,30,0.501528533,0.380519701
4,10,8,256,100000000,0,0.001203844,0.000974065
4,10,8,256,100000000,5,0.002432665,0.001029012
4,10,8,256,100000000,10,0.017253437,0.001553509
4,10,8,256,100000000,15,0.099279691,0.003931226
4,10,8,256,100000000,20,0.197860054,0.021913963
4,10,8,256,100000000,25,0.378586557,0.089414162
4,10,8,256,100000000,30,0.488980579,0.22338555
4,10,8,256,300000000,0,0.001278772,0.00110394
4,10,8,256,300000000,5,0.002382713,0.001024017
4,10,8,256,300000000,10,0.010205203,0.00121883
4,10,8,256,300000000,15,0.106153093,0.001603461
4,10,8,256,300000000,20,0.198244685,0.004220948
4,10,8,256,300000000,25,0.414891704,0.019950847
4,10,8,256,300000000,30,0.503606538,0.088415121
4,10,8,256,1000000000,0,0.001019022,0.001014027
4,10,8,256,1000000000,5,0.001813259,0.001123921
4,10,8,256,1000000000,10,0.051705363,0.001039003
4,10,8,256,1000000000,15,0.039631953,0.001068974
4,10,8,256,1000000000,20,0.145914922,0.001433624
4,10,8,256,1000000000,25,0.54064598,0.002537564
4,10,8,256,1000000000,30,0.476682385,0.010709719
4,10,8,256,10000000000,0,0.000914122,0.00110394
4,10,8,256,10000000000,5,0.000974065,0.00096907
4,10,8,256,10000000000,10,0.001478581,0.000929108
4,10,8,256,10000000000,15,0.010330083,0.000999041
4,10,8,256,10000000000,20,0.05247962,0.000959079
4,10,8,256,10000000000,25,0.164706881,0.001073969
4,10,8,256,10000000000,30,0.38453085,0.001014027
4,10,8,256,30000000000,0,0.000764266,0.000949089
4,10,8,256,30000000000,5,0.000724305,0.001024017
4,10,8,256,30000000000,10,0.001088955,0.00110394
4,10,8,256,30000000000,15,0.001983096,0.000944094
4,10,8,256,30000000000,20,0.00184323,0.00096907
4,10,8,256,30000000000,25,0.065931706,0.000874161
4,10,8,256,30000000000,30,0.067929787,0.000889146
4,10,8,512,1000000,0,0.001310387,0.002087651
4,10,8,512,1000000,5,0.003527583,0.007090043
4,10,8,512,1000000,10,0.01916753,0.035868742
4,10,8,512,1000000,15,0.087666414,0.128980987
4,10,8,512,1000000,20,0.21644312,0.26728416
4,10,8,512,1000000,25,0.395741988,0.457883251
4,10,8,512,1000000,30,0.494897959,0.500483299
4,10,8,512,10000000,0,0.001330317,0.00167909
4,10,8,512,10000000,5,0.003766741,0.004304847
4,10,8,512,10000000,10,0.016741071,0.016138194
4,10,8,512,10000000,15,0.096086775,0.082001355
4,10,8,512,10000000,20,0.231181242,0.208909638
4,10,8,512,10000000,25,0.4013921,0.3965342
4,10,8,512,10000000,30,0.499103157,0.473558076
4,10,8,512,30000000,0,0.001325335,0.001260563
4,10,8,512,30000000,5,0.003706952,0.002057757
4,10,8,512,30000000,10,0.019212372,0.006960499
4,10,8,512,30000000,15,0.106769173,0.036307199
4,10,8,512,30000000,20,0.222880461,0.113201531
4,10,8,512,30000000,25,0.408242985,0.272535674
4,10,8,512,30000000,30,0.489885603,0.427495217
4,10,8,512,100000000,0,0.001350247,0.001106107
4,10,8,512,100000000,5,0.004115513,0.001290458
4,10,8,512,100000000,10,0.023875957,0.002700494
4,10,8,512,100000000,15,0.074188855,0.009611169
4,10,8,512,100000000,20,0.239377392,0.039620536
4,10,8,512,100000000,25,0.354063696,0.139224928
4,10,8,512,100000000,30,0.487065529,0.305061185
4,10,8,512,300000000,0,0.001524633,0.001061264
4,10,8,512,300000000,5,0.006302814,0.001086177
4,10,8,512,300000000,10,0.019232302,0.00129544
4,10,8,512,300000000,15,0.099410077,0.002859933
4,10,8,512,300000000,20,0.316675303,0.008993343
4,10,8,512,300000000,25,0.389464086,0.061035156
4,10,8,512,300000000,30,0.496268136,0.161406848
4,10,8,512,1000000000,0,0.001001475,0.000847018
4,10,8,512,1000000000,5,0.001992985,0.001111089
4,10,8,512,1000000000,10,0.008106465,0.001126036
4,10,8,512,1000000000,15,0.093844667,0.00135523
4,10,8,512,1000000000,20,0.175826092,0.002685547
4,10,8,512,1000000000,25,0.41991191,0.00850008
4,10,8,512,1000000000,30,0.470588528,0.045245735
4,10,8,512,10000000000,0,0.000876913,0.001021405
4,10,8,512,10000000000,5,0.000981545,0.00097158
4,10,8,512,10000000000,10,0.001325335,0.00099151
4,10,8,512,10000000000,15,0.002844986,0.00099151
4,10,8,512,10000000000,20,0.06086077,0.001106107
4,10,8,512,10000000000,25,0.16857661,0.001061264
4,10,8,512,10000000000,30,0.136853276,0.001066247
4,10,8,512,30000000000,0,0.000787229,0.00101144
4,10,8,512,30000000000,5,0.001056282,0.001071229
4,10,8,512,30000000000,10,0.001001475,0.001061264
4,10,8,512,30000000000,15,0.001385124,0.000906808
4,10,8,512,30000000000,20,0.01495735,0.001081194
4,10,8,512,30000000000,25,0.077028858,0.000956633
4,10,8,512,30000000000,30,0.114741111,0.000966598
4,10,8,1024,1000000,0,0.001230668,0.002187301
4,10,8,1024,1000000,5,0.003806601,0.00779257
4,10,8,1024,1000000,10,0.01983518,0.033078563
4,10,8,1024,1000000,15,0.092828245,0.131018814
4,10,8,1024,1000000,20,0.219078842,0.291010643
4,10,8,1024,1000000,25,0.400774275,0.465506417
4,10,8,1024,1000000,30,0.497957191,0.496831154
4,10,8,1024,10000000,0,0.001454879,0.001928213
4,10,8,1024,10000000,5,0.003338249,0.005306322
4,10,8,1024,10000000,10,0.018933355,0.028987962
4,10,8,1024,10000000,15,0.084527463,0.113789461
4,10,8,1024,10000000,20,0.227668607,0.270428093
4,10,8,1024,10000000,25,0.407032246,0.434385961
4,10,8,1024,10000000,30,0.492625957,0.495610451
4,10,8,1024,30000000,0,0.001375159,0.001833546
4,10,8,1024,30000000,5,0.003338249,0.002341757
4,10,8,1024,30000000,10,0.01817602,0.015759526
4,10,8,1024,30000000,15,0.096455477,0.054851921
4,10,8,1024,30000000,20,0.20735511,0.165303133
4,10,8,1024,30000000,25,0.412204042,0.341094348
4,10,8,1024,30000000,30,0.488067004,0.449338329
4,10,8,1024,100000000,0,0.001544563,0.001280493
4,10,8,1024,100000000,5,0.00257095,0.001524633
4,10,8,1024,100000000,10,0.017289142,0.003547513
4,10,8,1024,100000000,15,0.102294922,0.01955118
4,10,8,1024,100000000,20,0.210120376,0.085723254
4,10,8,1024,100000000,25,0.430006378,0.20405672
4,10,8,1024,100000000,30,0.484659,0.378368144
4,10,8,1024,300000000,0,0.001086177,0.001071229
4,10,8,1024,300000000,5,0.0029546,0.001325335
4,10,8,1024,300000000,10,0.013367945,0.001878388
4,10,8,1024,300000000,15,0.069032007,0.007314254
4,10,8,1024,300000000,20,0.215122768,0.028644173
4,10,8,1024,300000000,25,0.483204121,0.107730788
4,10,8,1024,300000000,30,0.448017977,0.267996652
4,10,8,1024,1000000000,0,0.001131019,0.001021405
4,10,8,1024,1000000000,5,0.003427934,0.001066247
4,10,8,1024,1000000000,10,0.014912508,0.001205756
4,10,8,1024,1000000000,15,0.159364039,0.001953125
4,10,8,1024,1000000000,20,0.169672752,0.003941127
4,10,8,1024,1000000000,25,0.257971939,0.026137994
4,10,8,1024,1000000000,30,0.455875319,0.109748685
4,10,8,1024,10000000000,0,0.000762317,0.00095165
4,10,8,1024,10000000000,5,0.001330317,0.001145966
4,10,8,1024,10000000000,10,0.001808634,0.001061264
4,10,8,1024,10000000000,15,0.018684232,0.001036352
4,10,8,1024,10000000000,20,0.017578125,0.001180843
4,10,8,1024,10000000000,25,0.19171018,0.001175861
4,10,8,1024,10000000000,30,0.163330078,0.001973055
4,10,8,1024,30000000000,0,0.000717474,0.000956633
4,10,8,1024,30000000000,5,0.000876913,0.001116071
4,10,8,1024,30000000000,10,0.001021405,0.001101124
4,10,8,1024,30000000000,15,0.001858458,0.000986527
4,10,8,1024,30000000000,20,0.002127511,0.000906808
4,10,8,1024,30000000000,25,0.025719467,0.000966598
4,10,8,1024,30000000000,30,0.143853635,0.001096142
4,10,16,16,1000000,0,0.001215,0.00114
4,10,16,16,1000000,5,0.00353,0.00235
4,10,16,16,1000000,10,0.01859,0.010375
4,10,16,16,1000000,15,0.08897,0.05457
4,10,16,16,1000000,20,0.223115,0.17049
4,10,16,16,1000000,25,0.395405,0.352195
4,10,16,16,1000000,30,0.49578,0.47913
4,10,16,16,10000000,0,0.001385,0.00087
4,10,16,16,10000000,5,0.00348,0.00094
4,10,16,16,10000000,10,0.021335,0.001595
4,10,16,16,10000000,15,0.09729,0.00451
4,10,16,16,10000000,20,0.222845,0.024155
4,10,16,16,10000000,25,0.409015,0.10584
4,10,16,16,10000000,30,0.496385,0.26585
4,10,16,16,30000000,0,0.001435,0.00098
4,10,16,16,30000000,5,0.003765,0.00099
4,10,16,16,30000000,10,0.01895,0.001145
4,10,16,16,30000000,15,0.090785,0.00179
4,10,16,16,30000000,20,0.227075,0.00645
4,10,16,16,30000000,25,0.40557,0.034505
4,10,16,16,30000000,30,0.494115,0.1325
4,10,16,16,100000000,0,0.00133,0.0009
4,10,16,16,100000000,5,0.003195,0.000875
4,10,16,16,100000000,10,0.02095,0.000845
4,10,16,16,100000000,15,0.07836,0.000965
4,10,16,16,100000000,20,0.198425,0.001435
4,10,16,16,100000000,25,0.414495,0.004195
4,10,16,16,100000000,30,0.48892,0.021995
4,10,16,16,300000000,0,0.001315,0.000865
4,10,16,16,300000000,5,0.003855,0.00099
4,10,16,16,300000000,10,0.03292,0.00095
4,10,16,16,300000000,15,0.07414,0.000905
4,10,16,16,300000000,20,0.24081,0.000915
4,10,16,16,300000000,25,0.42403,0.00108
4,10,16,16,300000000,30,0.47081,0.002285
4,10,16,16,1000000000,0,0.00117,0.00089
4,10,16,16,1000000000,5,0.00226,0.00088
4,10,16,16,1000000000,10,0.01446,0.000885
4,10,16,16,1000000000,15,0.05356,0.00088
4,10,16,16,1000000000,20,0.136955,0.00095
4,10,16,16,1000000000,25,0.31937,0.000915
4,10,16,16,1000000000,30,0.439645,0.00092
4,10,16,16,10000000000,0,0.001085,0.0009
4,10,16,16,10000000000,5,0.001105,0.00104
4,10,16,16,10000000000,10,0.00237,0.00097
4,10,16,16,10000000000,15,0.006015,0.0008
4,10,16,16,10000000000,20,0.04136,0.000865
4,10,16,16,10000000000,25,0.143145,0.00093
4,10,16,16,10000000000,30,0.23828,0.00092
4,10,16,16,30000000000,0,0.0009,0.000985
4,10,16,16,30000000000,5,0.00101,0.00091
4,10,16,16,30000000000,10,0.001125,0.000855
4,10,16,16,30000000000,15,0.00197,0.00084
4,10,16,16,30000000000,20,0.014965,0.00083
4,10,16,16,30000000000,25,0.022535,0.00087
4,10,16,16,30000000000,30,0.21167,0.000745
4,10,16,64,1000000,0,0.001379559,0.001654471
4,10,16,64,1000000,5,0.00368882,0.004933421
4,10,16,64,1000000,10,0.020838332,0.02518694
4,10,16,64,1000000,15,0.089176464,0.098993322
4,10,16,64,1000000,20,0.221064259,0.239528351
4,10,16,64,1000000,25,0.400211932,0.420990283
4,10,16,64,1000000,30,0.492362444,0.493487084
4,10,16,64,10000000,0,0.001324576,0.001074656
4,10,16,64,10000000,5,0.0034389,0.001314579
4,10,16,64,10000000,10,0.01946877,0.002334253
4,10,16,64,10000000,15,0.089296425,0.013060821
4,10,16,64,10000000,20,0.221714052,0.064459373
4,10,16,64,10000000,25,0.418566059,0.194997601
4,10,16,64,10000000,30,0.497700736,0.377569178
4,10,16,64,30000000,0,0.001254599,0.000934701
4,10,16,64,30000000,5,0.004133677,0.00109465
4,10,16,64,30000000,10,0.020458453,0.001454535
4,10,16,64,30000000,15,0.099298225,0.004068698
4,10,16,64,30000000,20,0.216820617,0.018783989
4,10,16,64,30000000,25,0.379473568,0.088706614
4,10,16,64,30000000,30,0.483245361,0.236484325
4,10,16,64,100000000,0,0.001434541,0.000899712
4,10,16,64,100000000,5,0.002629159,0.000909709
4,10,16,64,100000000,10,0.016149832,0.001004679
4,10,16,64,100000000,15,0.082148712,0.001434541
4,10,16,64,100000000,20,0.220589411,0.003903751
4,10,16,64,100000000,25,0.361129439,0.021388156
4,10,16,64,100000000,30,0.49728087,0.093295146
4,10,16,64,300000000,0,0.001234605,0.000834733
4,10,16,64,300000000,5,0.002694138,0.000934701
4,10,16,64,300000000,10,0.030955094,0.00090471
4,10,16,64,300000000,15,0.067788308,0.000984685
4,10,16,64,300000000,20,0.196857006,0.001079655
4,10,16,64,300000000,25,0.383947137,0.002644154
4,10,16,64,300000000,30,0.520878319,0.011961172
4,10,16,64,1000000000,0,0.000954694,0.000769754
4,10,16,64,1000000000,5,0.001664467,0.001009677
4,10,16,64,1000000000,10,0.004273632,0.000864723
4,10,16,64,1000000000,15,0.101502519,0.000889715
4,10,16,64,1000000000,20,0.30496741,0.000964691
4,10,16,64,1000000000,25,0.302183301,0.00109465
4,10,16,64,1000000000,30,0.503138996,0.001194618
4,10,16,64,10000000000,0,0.000809741,0.00090471
4,10,16,64,10000000000,5,0.000959693,0.000909709
4,10,16,64,10000000000,10,0.001384557,0.000919706
4,10,16,64,10000000000,15,0.003608845,0.000959693
4,10,16,64,10000000000,20,0.01068658,0.000949696
4,10,16,64,10000000000,25,0.396668066,0.000854726
4,10,16,64,10000000000,30,0.235674584,0.000809741
4,10,16,64,30000000000,0,0.000869722,0.000924704
4,10,16,64,30000000000,5,0.001019674,0.00096969
4,10,16,64,30000000000,10,0.002024352,0.000929702
4,10,16,64,30000000000,15,0.005648193,0.000959693
4,10,16,64,30000000000,20,0.007027751,0.000864723
4,10,16,64,30000000000,25,0.037757917,0.001029671
4,10,16,64,30000000000,30,0.100177943,0.000884717
4,10,16,128,1000000,0,0.001368686,0.001908168
4,10,16,128,1000000,5,0.003501638,0.005065137
4,10,16,128,1000000,10,0.019776015,0.029566616
4,10,16,128,1000000,15,0.08800052,0.113111413
4,10,16,128,1000000,20,0.217735973,0.257128157
4,10,16,128,1000000,25,0.400910126,0.443374361
4,10,16,128,1000000,30,0.495419397,0.500624401
4,10,16,128,10000000,0,0.001303748,0.001009031
4,10,16,128,10000000,5,0.003092032,0.001508552
4,10,16,128,10000000,10,0.020650176,0.004315857
4,10,16,128,10000000,15,0.096682185,0.025675352
4,10,16,128,10000000,20,0.233540801,0.102446651
4,10,16,128,10000000,25,0.387627877,0.252657449
4,10,16,128,10000000,30,0.492672035,0.4324998
4,10,16,128,30000000,0,0.001263787,0.000879156
4,10,16,128,30000000,5,0.003951207,0.00109395
4,10,16,128,30000000,10,0.018547195,0.001858216
4,10,16,128,30000000,15,0.088535006,0.006883392
4,10,16,128,30000000,20,0.225393622,0.040785846
4,10,16,128,30000000,25,0.386823649,0.131313939
4,10,16,128,30000000,30,0.48621823,0.303753397
4,10,16,128,100000000,0,0.001733336,0.000984055
4,10,16,128,100000000,5,0.002372722,0.00096907
4,10,16,128,100000000,10,0.022088795,0.001263787
4,10,16,128,100000000,15,0.093959799,0.002307785
4,10,16,128,100000000,20,0.217561141,0.008277054
4,10,16,128,100000000,25,0.378686461,0.043263467
4,10,16,128,100000000,30,0.475088915,0.161065377
4,10,16,128,300000000,0,0.001278772,0.000939098
4,10,16,128,300000000,5,0.00477042,0.000909127
4,10,16,128,300000000,10,0.023897059,0.000874161
4,10,16,128,300000000,15,0.059407968,0.001213835
4,10,16,128,300000000,20,0.230598625,0.001978101
4,10,16,128,300000000,25,0.433988371,0.006988291
4,10,16,128,300000000,30,0.441855818,0.037693814
4,10,16,128,1000000000,0,0.001039003,0.000889146
4,10,16,128,1000000000,5,0.004126039,0.000869166
4,10,16,128,1000000000,10,0.0128127,0.000869166
4,10,16,128,1000000000,15,0.029461717,0.000909127
4,10,16,128,1000000000,20,0.296470388,0.001058983
4,10,16,128,1000000000,25,0.219339434,0.001308744
4,10,16,128,1000000000,30,0.494275496,0.002662444
4,10,16,128,10000000000,0,0.000879156,0.000959079
4,10,16,128,10000000000,5,0.000929108,0.00084419
4,10,16,128,10000000000,10,0.002272818,0.000949089
4,10,16,128,10000000000,15,0.007163123,0.000884151
4,10,16,128,10000000000,20,0.009036325,0.000994046
4,10,16,128,10000000000,25,0.071476383,0.000829204
4,10,16,128,10000000000,30,0.206172075,0.00096907
4,10,16,128,30000000000,0,0.0007293,0.000829204
4,10,16,128,30000000000,5,0.00096907,0.001014027
4,10,16,128,30000000000,10,0.00084419,0.000849185
4,10,16,128,30000000000,15,0.001318734,0.000879156
4,10,16,128,30000000000,20,0.004690497,0.000899137
4,10,16,128,30000000000,25,0.084364011,0.000849185
4,10,16,128,30000000000,30,0.21643722,0.00086417
4,10,16,256,1000000,0,0.001373681,0.001848226
4,10,16,256,1000000,5,0.003576566,0.006149097
4,10,16,256,1000000,10,0.019421355,0.033033288
4,10,16,256,1000000,15,0.089893702,0.118006714
4,10,16,256,1000000,20,0.220608216,0.276424632
4,10,16,256,1000000,25,0.396219629,0.441021619
4,10,16,256,1000000,30,0.496897978,0.500799233
4,10,16,256,10000000,0,0.001203844,0.001203844
4,10,16,256,10000000,5,0.003626519,0.002632473
4,10,16,256,10000000,10,0.020480339,0.009301071
4,10,16,256,10000000,15,0.091467191,0.051840233
4,10,16,256,10000000,20,0.224024936,0.153662484
4,10,16,256,10000000,25,0.390679947,0.323669277
4,10,16,256,10000000,30,0.501198849,0.463515026
4,10,16,256,30000000,0,0.001258792,0.001058983
4,10,16,256,30000000,5,0.00305207,0.001438619
4,10,16,256,30000000,10,0.020435382,0.003236893
4,10,16,256,30000000,15,0.081831442,0.013007513
4,10,16,256,30000000,20,0.225408608,0.072090793
4,10,16,256,30000000,25,0.374180786,0.205742487
4,10,16,256,30000000,30,0.49183284,0.388442096
4,10,16,256,100000000,0,0.001548513,0.000904132
4,10,16,256,100000000,5,0.003706442,0.000959079
4,10,16,256,100000000,10,0.018102621,0.001368686
4,10,16,256,100000000,15,0.10936501,0.003596547
4,10,16,256,100000000,20,0.226767303,0.019980818
4,10,16,256,100000000,25,0.408118207,0.090278333
4,10,16,256,100000000,30,0.490783848,0.215463155
4,10,16,256,300000000,0,0.001568494,0.000884151
4,10,16,256,300000000,5,0.003017104,0.000834199
4,10,16,256,300000000,10,0.020929907,0.000894142
4,10,16,256,300000000,15,0.152188899,0.001488571
4,10,16,256,300000000,20,0.259830563,0.005279931
4,10,16,256,300000000,25,0.37207281,0.022723186
4,10,16,256,300000000,30,0.518192535,0.088839714
4,10,16,256,1000000000,0,0.001173873,0.000944094
4,10,16,256,1000000000,5,0.001388667,0.000899137
4,10,16,256,1000000000,10,0.004310862,0.00086417
4,10,16,256,1000000000,15,0.075942096,0.000934103
4,10,16,256,1000000000,20,0.202315777,0.001188859
4,10,16,256,1000000000,25,0.274326646,0.002722387
4,10,16,256,1000000000,30,0.502672434,0.009206162
4,10,16,256,10000000000,0,0.000834199,0.00096907
4,10,16,256,10000000000,5,0.001058983,0.000849185
4,10,16,256,10000000000,10,0.00109395,0.000914122
4,10,16,256,10000000000,15,0.00440577,0.001014027
4,10,16,256,10000000000,20,0.058009311,0.000914122
4,10,16,256,10000000000,25,0.131933344,0.000899137
4,10,16,256,10000000000,30,0.123951007,0.000904132
4,10,16,256,30000000000,0,0.000694333,0.000779252
4,10,16,256,30000000000,5,0.000874161,0.000859175
4,10,16,256,30000000000,10,0.000944094,0.000839194
4,10,16,256,30000000000,15,0.001493566,0.000944094
4,10,16,256,30000000000,20,0.011963515,0.000789242
4,10,16,256,30000000000,25,0.057175112,0.000859175
4,10,16,256,30000000000,30,0.080093111,0.000859175
4,10,16,512,1000000,0,0.001454879,0.001948143
4,10,16,512,1000000,5,0.003572425,0.00742885
4,10,16,512,1000000,10,0.019297074,0.033980389
4,10,16,512,1000000,15,0.088154695,0.130988919
4,10,16,512,1000000,20,0.219691685,0.279585858
4,10,16,512,1000000,25,0.393684232,0.448112643
4,10,16,512,1000000,30,0.494469467,0.501624283
4,10,16,512,10000000,0,0.001375159,0.001504703
4,10,16,512,10000000,5,0.004274952,0.00417032
4,10,16,512,10000000,10,0.018644372,0.018001634
4,10,16,512,10000000,15,0.090670839,0.081288863
4,10,16,512,10000000,20,0.233219069,0.225102639
4,10,16,512,10000000,25,0.412517937,0.392089844
4,10,16,512,10000000,30,0.491300622,0.476452886
4,10,16,512,30000000,0,0.001345265,0.001036352
4,10,16,512,30000000,5,0.003388074,0.001674107
4,10,16,512,30000000,10,0.015156649,0.0059092
4,10,16,512,30000000,15,0.096355827,0.034020249
4,10,16,512,30000000,20,0.225177376,0.125029895
4,10,16,512,30000000,25,0.395054408,0.274703045
4,10,16,512,30000000,30,0.494205397,0.43007115
4,10,16,512,100000000,0,0.001514668,0.000996492
4,10,16,512,100000000,5,0.003353197,0.00127551
4,10,16,512,100000000,10,0.027194276,0.001788704
4,10,16,512,100000000,15,0.095742985,0.008086535
4,10,16,512,100000000,20,0.247264629,0.040118782
4,10,16,512,100000000,25,0.478191765,0.150614836
4,10,16,512,100000000,30,0.481390505,0.310108418
4,10,16,512,300000000,0,0.001091159,0.000946668
4,10,16,512,300000000,5,0.002546038,0.00101144
4,10,16,512,300000000,10,0.013462612,0.001280493
4,10,16,512,300000000,15,0.052978516,0.00263074
4,10,16,512,300000000,20,0.27145448,0.012550821
4,10,16,512,300000000,25,0.362125319,0.053023358
4,10,16,512,300000000,30,0.489790936,0.172736966
